Symbol,Date,Expiry,Strike Price,Call Price,Put Price
RELIANCE,07-Jul-14,31-Jul-14,900,111,1.4
RELIANCE,07-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,07-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,08-Jul-14,31-Jul-14,900,104.4,2.85
RELIANCE,08-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,08-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,09-Jul-14,31-Jul-14,900,107.8,3.05
RELIANCE,09-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,09-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,10-Jul-14,31-Jul-14,900,105,1.65
RELIANCE,10-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,10-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,11-Jul-14,31-Jul-14,900,71.45,3.6
RELIANCE,11-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,11-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,14-Jul-14,31-Jul-14,900,81.05,3.35
RELIANCE,14-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,14-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,15-Jul-14,31-Jul-14,900,77.05,2.2
RELIANCE,15-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,15-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,16-Jul-14,31-Jul-14,900,85.6,1.25
RELIANCE,16-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,16-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,17-Jul-14,31-Jul-14,900,85.6,1.65
RELIANCE,17-Jul-14,28-Aug-14,900,207.7,5
RELIANCE,17-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,18-Jul-14,31-Jul-14,900,79.2,1.6
RELIANCE,18-Jul-14,28-Aug-14,900,207.7,6.75
RELIANCE,18-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,21-Jul-14,31-Jul-14,900,98.55,0.6
RELIANCE,21-Jul-14,28-Aug-14,900,207.7,6.75
RELIANCE,21-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,22-Jul-14,31-Jul-14,900,130,0.3
RELIANCE,22-Jul-14,28-Aug-14,900,207.7,6.75
RELIANCE,22-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,23-Jul-14,31-Jul-14,900,126,0.2
RELIANCE,23-Jul-14,28-Aug-14,900,207.7,6.75
RELIANCE,23-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,24-Jul-14,31-Jul-14,900,126,0.2
RELIANCE,24-Jul-14,28-Aug-14,900,207.7,6.75
RELIANCE,24-Jul-14,25-Sep-14,900,152.85,21.45
RELIANCE,25-Jul-14,31-Jul-14,900,136,0.2
