,Symbol_x,Date,Expiry,Strike Price,Call Price,Symbol_y,Put Price
210,HDFCBANK,08-Jul-2014,31-Jul-2014,900,4.7,HDFCBANK,71.0
211,HDFCBANK,08-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
212,HDFCBANK,08-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
213,HDFCBANK,09-Jul-2014,31-Jul-2014,900,4.35,HDFCBANK,71.0
214,HDFCBANK,09-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
215,HDFCBANK,09-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
216,HDFCBANK,10-Jul-2014,31-Jul-2014,900,2.45,HDFCBANK,71.0
217,HDFCBANK,10-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
218,HDFCBANK,10-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
219,HDFCBANK,11-Jul-2014,31-Jul-2014,900,1.25,HDFCBANK,76.0
220,HDFCBANK,11-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
221,HDFCBANK,11-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
222,HDFCBANK,14-Jul-2014,31-Jul-2014,900,0.7,HDFCBANK,76.0
223,HDFCBANK,14-Jul-2014,28-Aug-2014,900,11.5,HDFCBANK,95.2
224,HDFCBANK,14-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
225,HDFCBANK,15-Jul-2014,31-Jul-2014,900,0.8,HDFCBANK,76.0
226,HDFCBANK,15-Jul-2014,28-Aug-2014,900,6.0,HDFCBANK,95.2
227,HDFCBANK,15-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
228,HDFCBANK,16-Jul-2014,31-Jul-2014,900,1.9,HDFCBANK,76.0
229,HDFCBANK,16-Jul-2014,28-Aug-2014,900,6.65,HDFCBANK,95.2
230,HDFCBANK,16-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
231,HDFCBANK,17-Jul-2014,31-Jul-2014,900,1.15,HDFCBANK,76.0
232,HDFCBANK,17-Jul-2014,28-Aug-2014,900,8.0,HDFCBANK,64.2
233,HDFCBANK,17-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
234,HDFCBANK,18-Jul-2014,31-Jul-2014,900,1.45,HDFCBANK,70.85
235,HDFCBANK,18-Jul-2014,28-Aug-2014,900,8.0,HDFCBANK,64.2
236,HDFCBANK,18-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
237,HDFCBANK,21-Jul-2014,31-Jul-2014,900,0.75,HDFCBANK,70.85
238,HDFCBANK,21-Jul-2014,28-Aug-2014,900,7.0,HDFCBANK,64.2
239,HDFCBANK,21-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
240,HDFCBANK,22-Jul-2014,31-Jul-2014,900,0.7,HDFCBANK,70.85
241,HDFCBANK,22-Jul-2014,28-Aug-2014,900,6.5,HDFCBANK,64.2
242,HDFCBANK,22-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
243,HDFCBANK,23-Jul-2014,31-Jul-2014,900,0.3,HDFCBANK,70.85
244,HDFCBANK,23-Jul-2014,28-Aug-2014,900,7.0,HDFCBANK,64.2
245,HDFCBANK,23-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
246,HDFCBANK,24-Jul-2014,31-Jul-2014,900,0.35,HDFCBANK,56.6
247,HDFCBANK,24-Jul-2014,28-Aug-2014,900,6.9,HDFCBANK,64.2
248,HDFCBANK,24-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
249,HDFCBANK,25-Jul-2014,31-Jul-2014,900,0.35,HDFCBANK,52.3
250,HDFCBANK,25-Jul-2014,28-Aug-2014,900,4.95,HDFCBANK,64.2
251,HDFCBANK,25-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
252,HDFCBANK,28-Jul-2014,31-Jul-2014,900,0.1,HDFCBANK,52.3
253,HDFCBANK,28-Jul-2014,28-Aug-2014,900,4.3,HDFCBANK,64.2
254,HDFCBANK,28-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
255,HDFCBANK,30-Jul-2014,31-Jul-2014,900,0.05,HDFCBANK,52.3
256,HDFCBANK,30-Jul-2014,28-Aug-2014,900,4.3,HDFCBANK,64.2
257,HDFCBANK,30-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
258,HDFCBANK,31-Jul-2014,31-Jul-2014,900,0.65,HDFCBANK,52.3
259,HDFCBANK,31-Jul-2014,28-Aug-2014,900,3.05,HDFCBANK,64.2
260,HDFCBANK,31-Jul-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
261,HDFCBANK,01-Aug-2014,28-Aug-2014,900,1.9,HDFCBANK,72.45
262,HDFCBANK,01-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
263,HDFCBANK,01-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
264,HDFCBANK,04-Aug-2014,28-Aug-2014,900,1.4,HDFCBANK,72.45
265,HDFCBANK,04-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
266,HDFCBANK,04-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
267,HDFCBANK,05-Aug-2014,28-Aug-2014,900,1.85,HDFCBANK,72.45
268,HDFCBANK,05-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
269,HDFCBANK,05-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
270,HDFCBANK,06-Aug-2014,28-Aug-2014,900,1.15,HDFCBANK,80.0
271,HDFCBANK,06-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
272,HDFCBANK,06-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
273,HDFCBANK,07-Aug-2014,28-Aug-2014,900,0.85,HDFCBANK,80.0
274,HDFCBANK,07-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
275,HDFCBANK,07-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
276,HDFCBANK,08-Aug-2014,28-Aug-2014,900,0.4,HDFCBANK,80.0
277,HDFCBANK,08-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
278,HDFCBANK,08-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
279,HDFCBANK,11-Aug-2014,28-Aug-2014,900,0.4,HDFCBANK,89.0
280,HDFCBANK,11-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
281,HDFCBANK,11-Aug-2014,30-Oct-2014,900,16.7,HDFCBANK,63.0
282,HDFCBANK,12-Aug-2014,28-Aug-2014,900,0.4,HDFCBANK,103.0
283,HDFCBANK,12-Aug-2014,25-Sep-2014,900,16.85,HDFCBANK,84.9
